id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
ws859n60x,Image,ws859n616,249611,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_IN00081_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85047536,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh2014001505,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85065184,http://id.loc.gov/authorities/subjects/sh85062160,,,,Poker Jim at the Portland Hotel (recto),open,
ws859h92c,Image,ws859h913,252879,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_S00507_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,PH037_b224_S00507 (recto),open,
df735474x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b159_T00237,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85078084,,,,,,,PH037_b159_T00237 Angelus Studio Photographs,open,
ws85b6174,Image,ws85b616v,249433,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_H00120_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85136222,http://id.loc.gov/authorities/subjects/sh85101298,,,,,,,,PH037_b236_H00120_print (recto),open,
df71g4568,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b034_B00777,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85005908,,,,,,,"St. Clair Apartments on St. Clair St., Portland. Vacant lot next to building, street in foreground.",open,
ws859v87k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_T00241_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078814,,,,,,,PH037_b233_T00241_print (verso),open,
ws859f759,Image,ws859f741,252866,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_S00221_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh95001531,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,PH037_b223_S00221 (recto),open,
df71g815v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b048_CT00029,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,,PH037_b048_CT00029 Angelus Studio Photographs,open,
df738q33q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_46148_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85039490,http://id.loc.gov/authorities/subjects/sh85101228,http://id.loc.gov/authorities/names/no95041756,http://id.loc.gov/authorities/subjects/sh85079362,,,,,,PH037_b210_46148_nitrate,open,
ws859p50w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_H00103_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114375,http://id.loc.gov/authorities/subjects/sh85098503,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85077979,http://id.loc.gov/authorities/subjects/sh85127732,,,,,PH037_b231_H00103_print_copy2 (verso),open,
ws859x41c,Image,ws859x42n,255081,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_T00052_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh97007134,http://id.loc.gov/authorities/subjects/sh89000810,http://id.loc.gov/authorities/subjects/sh85078814,,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85117794,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85148173,http://id.loc.gov/authorities/subjects/sh85096294,http://id.loc.gov/authorities/subjects/sh85034288,http://id.loc.gov/authorities/subjects/sh85021286,PH037_b233_T00052_print_copy2 (recto),open,
kp78gn34z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b212_Z01132_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85048830,,,,,,,PH037_b212_Z01132_nitrate,open,
jm215843f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_27255_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85114487,,,,,,,McKenzie River Highway (verso),open,
jm214r91t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_32644_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85049144,,,,,,,"Meier & Frank Co., Portland Rose Festival (verso)",open,
ws85b463t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b235_R00031_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh95009086,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85110904,,,,PH037_b235_R00031_print_copy2 (verso),open,
ws859p97s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_R00065_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077999,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85110904,,,,,,,PH037_b231_R00065_print (verso),open,
ws85bg891,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01195_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/no89006300,,,,,,,,,Voltair' Starring George Arliss. A Warner Bros and Vitaphone Picture,open,
df71gb01x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b055_H00100,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85102313,http://id.loc.gov/authorities/subjects/sh85147677,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85105203,,,,,,Pioneer group reunion of Veterans of Indian Wars.,open,
df735334r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b156_S00497,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,,PH037_b156_S00497 Angelus Studio Photographs,open,
df72ck41z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b125_Z01497,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh98005144,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85095430,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh97005993,,,Community Service. Tetrazzini,open,
df71zv358,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b068_MF00194,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh92000593,http://id.loc.gov/authorities/names/no2012108048,http://id.loc.gov/authorities/subjects/sh85017693,http://id.loc.gov/authorities/subjects/sh85043141,,,,,,PH037_b068_MF00194 Angelus Studio Photographs,open,
kp78hj53q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_Z00286_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85147783,,,,,,,,Wood vessel ready for launch. (verso),open,
df738v06n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b205_17897_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85104183,http://id.loc.gov/authorities/subjects/sh85058931,,,,,,,"7 Portland policemen, on Harley-Davidson motorcycles. One officer standing next to them",open,
ws85b4333,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b235_Z00454_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85134522,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85005249,,,,,PH037_b235_Z00454_print (verso),open,
ws85bc16w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_015r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh97003715,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,,PH037_b239_015r (verso),open,
df71g8317,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b049_CT00093,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85026296,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,PH037_b049_CT00093 Angelus Studio Photographs,open,
ws85b512j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_T00136_print_copy3_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85062160,,,,,PH037_b236_T00136_print_copy3 (verso),open,
ws859s53b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_26725_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85027224,http://id.loc.gov/authorities/subjects/sh85039611,http://id.loc.gov/authorities/subjects/sh85147931,http://id.loc.gov/authorities/subjects/sh85119371,,,,,,"Clubhouse at The Tides, Seaside, OR. (verso)",open,
ws859v15b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_09548_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147931,http://id.loc.gov/authorities/subjects/sh85104995,http://id.loc.gov/authorities/subjects/sh85116074,http://id.loc.gov/authorities/subjects/sh95009263,http://id.loc.gov/authorities/subjects/sh85078076,http://id.loc.gov/authorities/subjects/sh85047778,http://id.loc.gov/authorities/subjects/sh85033295,,,"Driftwood at Ocean View, WA. (verso)",open,
ws859p88t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_R00049_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85111042,http://id.loc.gov/authorities/subjects/sh87002620,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85010201,,,PH037_b231_R00049_print (verso),open,
ws85b4953,Image,ws85b494t,254391,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_SH00471_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85058838,,,,,,,Municipal Terminal #4. (recto),open,
df72ck70d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b127_B00927,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048485,http://id.loc.gov/authorities/subjects/sh85005908,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,"Kingsbury & Fordham Apartments, Vista St., Portland.",open,
jm214r478,Image,jm214r460,245001,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_32612_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050405,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85034333,,,,,,,PH037_b217_32612_print (recto),open,
ws85bc043,Image,ws85bc03t,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_124r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85101264,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,PH037_b239_124r (recto),open,
ws859s06z,Image,ws859s077,248051,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_B00967_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85135562,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh2012004160,http://id.loc.gov/authorities/subjects/sh85122112,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85128633,,"Hotel Scott, Broadway and Ankeny, Portland. Building decorated with flags. Tire stores, gas stations on ground level. Autos, gas truck in street. Advertisements for Carnation products and United States profit sharing coupons. (recto)",open,
ws859h22p,Image,ws859h671,247826,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_B01472_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85052569,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh85110904,,,,,,,PH037_b224_B01472 (recto),open,
ws859s54m,Image,ws859s55w,252934,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_26799_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145789,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh87002619,http://id.loc.gov/authorities/subjects/sh85119367,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh85117166,http://id.loc.gov/authorities/subjects/sh87002620,,Oceanside -Seal Rock and Arch Rock. (recto),open,
df737n54w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B01050,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85005927,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b178_B01050,open,
ws859j11c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_S00924_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh2002010477,http://id.loc.gov/authorities/subjects/sh2002010479,http://id.loc.gov/authorities/subjects/sh99003907,,,,,,PH037_b224_S00924 (verso),open,
df738n13t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b208_74533,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n80146263,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85034369,http://id.loc.gov/authorities/subjects/sh85039407,,,,,USS Indianapolis' under way.,open,
df7201553,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b088_S00199,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85066492,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh2001005760,http://id.loc.gov/authorities/subjects/sh85012606,,PH037_b088_S00199 Angelus Studio Photographs,open,
ws859n153,Image,,245140,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_00788_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85127595,http://id.loc.gov/authorities/subjects/sh85053101,,,,,,,"Statuary, sunken gardens [00788]  (recto)",open,
ws859w679,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z00439_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85136049,http://id.loc.gov/authorities/subjects/sh85117794,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85059282,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85148144,http://id.loc.gov/authorities/subjects/sh2015002344,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85010581,http://id.loc.gov/authorities/subjects/sh85083510,PH037_b233_Z00439_print_copy1 (verso),open,
kp78hf59r,Image,kp78hf487,254158,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_03271_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85116536,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,,PH037_b215_03271_print (recto),open,
k3569943b,Image,k35699422,243649,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_02178_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,Old flour mill. (recto),open,
df72cm394,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b131_TR00054,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85094584,http://id.loc.gov/authorities/subjects/sh85010201,,,,,,,,PH037_b131_TR00054 Angelus Studio Photographs,open,
df72cm07v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b128_Z01353,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85074366,http://id.loc.gov/authorities/subjects/sh2003001331,http://id.loc.gov/authorities/subjects/sh85127270,http://id.loc.gov/authorities/subjects/sh85021504,,,,,,PH037_b128_Z01353 Angelus Studio Photographs,open,
n870zx388,Image,,255550,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_01260_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85063117,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85105203,,,,,PH037_b226_01260_print (recto),open,
