id,model,children,archival_object_id,date_1,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,location_1,location_2,location_3,photographer_1,photographer_2,repository_1,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
ws85b407g,Image,ws85b2225,249425,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_H00122_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85114745,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85078077,http://id.loc.gov/authorities/subjects/sh85083510,,,,,PH037_b234_H00122_print (recto),open,
ws859n47c,Image,ws859n463,249391,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_H00111_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5728364/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85064517,http://id.loc.gov/authorities/subjects/sh85144807,http://id.loc.gov/authorities/subjects/sh85133951,http://id.loc.gov/authorities/subjects/sh85023418,,,,,Immigrants at Gilliam Co. (recto),open,
df673f399,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,ORU_PH037_0923,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5815135/,https://sws.geonames.org/5718211/,https://sws.geonames.org/5790647/,,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85092604,http://id.loc.gov/authorities/subjects/sh94007041,http://id.loc.gov/authorities/subjects/sh86003920,http://id.loc.gov/authorities/subjects/sh85101206,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85114250,,"Castle Rock, on Washington shore of Columbia River. Sailboats and three rowboats in river, surrounding small steamboat, Sakana",open,
ws85b1059,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_Z00311_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85063117,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85019231,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,A tired but successful hunting party -out for bear -a real game hunter's thrill. (verso),open,
ws85b7889,Image,,,1925/1935,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_008r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85090662,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85001086,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85121770,,,,PH037_b238_008r (verso),open,
j3860m32d,Image,j3860m314,244804,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00655_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85056448,http://id.loc.gov/authorities/subjects/sh85046354,,,,,,Welch's Grape Juice Co. exhibit. (recto),open,
df7201995,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b090_S00248,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/7307439/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh95008818,http://id.loc.gov/authorities/subjects/sh85055941,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh85074366,,PH037_b090_S00248 Angelus Studio Photographs,open,
df71g7087,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b044_23956,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85062487,,,,,,,,"Hotel Oregon, Broadway and Stark, Portland. Stagecoach in front of hotel.",open,
ws859m81g,Image,,245136,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_00652_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046910,http://id.loc.gov/authorities/subjects/sh85046354,http://id.loc.gov/authorities/subjects/sh85113249,http://id.loc.gov/authorities/subjects/sh85105203,,,,,,Hot Roast Beef Sandwich stand [00652]  (recto),open,
ws85bb30h,Image,ws85bb29r,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_091r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85009135,http://id.loc.gov/authorities/subjects/sh93010072,,,,,,,PH037_b239_091r (recto),open,
kp78gn51m,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b212_Z01156_nitrate_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034369,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/names/n2003009113,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85026130,,,,,USS 'Portland',open,
ws859n75j,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_W00156_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85039490,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85050707,,,,,,,PH037_b230_W00156_print (verso),open,
ws859j12n,Image,ws859j11c,252888,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_S00924_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5742142/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2002010477,http://id.loc.gov/authorities/subjects/sh99003907,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh2002010479,,,,,,PH037_b224_S00924 (recto),open,
ws85bg93m,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01200_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,,,,PH037_b211_Z01200_nitrate,open,
ws85bc442,Image,ws85bc43s,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_027r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85062160,,,,,,,PH037_b239_027r (recto),open,
ws85bc25v,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_019r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85105182,,,,,,,,PH037_b239_019r (verso),open,
kp78gp31b,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b200_47884,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,,,,,,,,,PH037_b200_47884,open,
k3569997n,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_07136_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85078077,,,,,,,,PH037_b220_07136_print_copy1 (verso),open,
df71fv245,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b025_B00473,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/11376992/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017709,http://id.loc.gov/authorities/subjects/sh85017693,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85041793,http://id.loc.gov/authorities/subjects/sh85128633,,,,,"Masonic Building, on Salem street corner. Drugstore and jeweler on ground floor. Auto parked at curb, streetcar tracks in foreground intersection.",open,
ws859w750,Image,ws859w77j,255207,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z00441_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85135386,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh85135388,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85061404,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85038703,PH037_b233_Z00441_print_copy2 (recto),open,
ws859r49j,Image,,,1923/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_41556_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/8103971/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh88003010,http://id.loc.gov/authorities/subjects/sh88004738,http://id.loc.gov/authorities/subjects/sh2014100305,http://id.loc.gov/authorities/subjects/sh85088079,http://id.loc.gov/authorities/subjects/sh85048229,http://id.loc.gov/authorities/subjects/sh85122472,,,,Box office of Motion picture theater (verso),open,
ws85bb29r,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_091r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85009135,http://id.loc.gov/authorities/subjects/sh93010072,,,,,,,PH037_b239_091r (verso),open,
df737k693,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b175_Z00682,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016796,http://id.loc.gov/authorities/subjects/sh85065869,http://id.loc.gov/authorities/subjects/sh85049187,,,,,,,PH037_b175_Z00682,open,
df737n17r,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B00557_neg,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/11428157/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85101282,http://id.loc.gov/authorities/subjects/sh85099135,http://id.loc.gov/authorities/subjects/sh85114975,http://id.loc.gov/authorities/subjects/sh85094168,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85003910,,,"Dekum Building, Portland, on corner of 3rd and Washington. Street cars and pedestrians painted in on streets and sidewalk. Elevated perspective.",open,
ws859n58w,Image,ws859n57m,249396,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_H00557_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85096294,http://id.loc.gov/authorities/subjects/sh85133951,http://id.loc.gov/authorities/names/n83329232,http://id.loc.gov/authorities/subjects/sh85102313,http://id.loc.gov/authorities/subjects/sh85144807,http://id.loc.gov/authorities/subjects/sh99013734,,,,PH037_b230_H00557_print_copy2 (recto),open,
df734x40p,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b148_AM00108,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110266,http://id.loc.gov/authorities/subjects/sh85033238,http://id.loc.gov/authorities/subjects/sh2002006521,http://id.loc.gov/authorities/subjects/sh85139691,http://id.loc.gov/authorities/subjects/sh85106996,http://id.loc.gov/authorities/subjects/sh86002417,,,,PH037_b148_AM00108 Angelus Studio Photographs,open,
df735452w,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b158_Z00251,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh2017003535,,,,,PH037_b158_Z00251 Angelus Studio Photographs,open,
df738j45g,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b206_Z00490,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85047932,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/names/n82215451,,,,,PH037_b206_Z00490,open,
df7200476,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b084_S00076,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5735953/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85061891,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85074392,,,,,PH037_b084_S00076 Angelus Studio Photographs,open,
ws859s95v,Image,,,1900/1920,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_AM00001_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85111945,http://id.loc.gov/authorities/subjects/sh85075925,,,http://id.loc.gov/authorities/subjects/sh2003012017,http://id.loc.gov/authorities/subjects/sh85131207,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh2008004848,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85096464,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85131205,http://id.loc.gov/authorities/subjects/sh85012328,PH037_b232_AM00001_print (verso),open,
ws859h66r,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_BR00014_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/11288107/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh87003234,,,,,PH037_b224_BR00014 (verso),open,
df71fq08z,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b007_AG00473,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85069639,http://id.loc.gov/authorities/subjects/sh85023094,http://id.loc.gov/authorities/subjects/sh85049328,,,,,,,PH037_b007_AG00473 Angelus Studio Photographs,open,
bv73c920f,Image,bv73c919p,245087,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_38062_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh93010073,http://id.loc.gov/authorities/subjects/sh85012111,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,,PH037_b221_38062_print (recto),open,
df735359m,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b156_S00529_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85041783,,,,,,PH037_b156_S00529_copy1 Angelus Studio Photographs,open,
jm215478q,Image,jm215477f,249221,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_14548_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85039584,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85087089,,,,,,,PH037_b218_14548_print (recto),open,
df738s54w,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b202_45953,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048229,http://id.loc.gov/authorities/subjects/sh88004738,http://id.loc.gov/authorities/subjects/sh85076930,http://id.loc.gov/authorities/names/n85151664,http://id.loc.gov/authorities/subjects/sh85134522,,,,,PH037_b202_45953,open,
ws859t39q,Image,ws859t40g,248722,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_F00057_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048657,http://id.loc.gov/authorities/subjects/sh85116821,http://id.loc.gov/authorities/subjects/sh85048726,,,,,,,PH037_b232_F00057_print (recto),open,
ws859q571,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_SH00064_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85077979,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,PH037_b231_SH00064_print_copy1 (verso),open,
ws859t22j,Image,ws859t23t,248717,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_F00021_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,https://sws.geonames.org/5711847/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85059282,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh85138085,http://id.loc.gov/authorities/subjects/sh85048726,http://id.loc.gov/authorities/subjects/sh89000810,http://id.loc.gov/authorities/subjects/sh85083595,,,PH037_b232_F00021_print_copy2 (recto),open,
df72ck37c,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b124_Z01490,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85095430,http://id.loc.gov/authorities/subjects/sh85078104,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh2005006714,,,,PH037_b124_Z01490 Angelus Studio Photographs,open,
bv73c940x,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_42135_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85100163,,,,,,,Hose Co. #2. (verso),open,
df720088f,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b086_S00123,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85019838,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85145720,,,,,,PH037_b086_S00123 Angelus Studio Photographs,open,
ws85b566v,Image,,,1925,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_45355_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh88004738,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85134522,http://id.loc.gov/authorities/subjects/sh85017769,,,,,PH037_b236_45355_print (verso),open,
